version,run_id,evidence_type,currency,basket_id,strategy,r,probability_role,unit_contribution,normalized_expected_contribution,delta_expected_vs_reference,delta_expected_vs_absorb
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H2,ADD_NEW_CATEGORY,0.90,hypothetical_action,6.0000,5.400000,-6.600000,-0.600000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H2,ADD_NEW_CATEGORY,0.80,hypothetical_action,6.0000,4.800000,-7.200000,-1.200000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H2,ADD_NEW_CATEGORY,0.70,hypothetical_action,6.0000,4.200000,-7.800000,-1.800000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,REFERENCE,1.00,fixed_reference,12.00,12.0000,0.0000,9.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,ABSORB,1.00,fixed_reference,3.00,3.0000,-9.0000,0.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,PASS_HALF,1.00,hypothetical_action,7.50,7.5000,-4.5000,4.5000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,PASS_HALF,0.95,hypothetical_action,7.50,7.1250,-4.8750,4.1250
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,PASS_HALF,0.90,hypothetical_action,7.50,6.7500,-5.2500,3.7500
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,PASS_HALF,0.80,hypothetical_action,7.50,6.0000,-6.0000,3.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,PASS_HALF,0.70,hypothetical_action,7.50,5.2500,-6.7500,2.2500
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,PASS_FULL,1.00,hypothetical_action,12.00,12.0000,0.0000,9.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,PASS_FULL,0.95,hypothetical_action,12.00,11.4000,-0.6000,8.4000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,PASS_FULL,0.90,hypothetical_action,12.00,10.8000,-1.2000,7.8000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,PASS_FULL,0.80,hypothetical_action,12.00,9.6000,-2.4000,6.6000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,PASS_FULL,0.70,hypothetical_action,12.00,8.4000,-3.6000,5.4000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,ADD_SAME_CATEGORY,1.00,hypothetical_action,6.0000,6.000000,-6.000000,3.000000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,ADD_SAME_CATEGORY,0.95,hypothetical_action,6.0000,5.700000,-6.300000,2.700000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,ADD_SAME_CATEGORY,0.90,hypothetical_action,6.0000,5.400000,-6.600000,2.400000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,ADD_SAME_CATEGORY,0.80,hypothetical_action,6.0000,4.800000,-7.200000,1.800000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,ADD_SAME_CATEGORY,0.70,hypothetical_action,6.0000,4.200000,-7.800000,1.200000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,ADD_NEW_CATEGORY,1.00,hypothetical_action,3.0000,3.000000,-9.000000,0.000000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,ADD_NEW_CATEGORY,0.95,hypothetical_action,3.0000,2.850000,-9.150000,-0.150000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,ADD_NEW_CATEGORY,0.90,hypothetical_action,3.0000,2.700000,-9.300000,-0.300000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,ADD_NEW_CATEGORY,0.80,hypothetical_action,3.0000,2.400000,-9.600000,-0.600000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m20_H3,ADD_NEW_CATEGORY,0.70,hypothetical_action,3.0000,2.100000,-9.900000,-0.900000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,REFERENCE,1.00,fixed_reference,20.00,20.0000,0.0000,3.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ABSORB,1.00,fixed_reference,17.00,17.0000,-3.0000,0.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,PASS_HALF,1.00,hypothetical_action,18.50,18.5000,-1.5000,1.5000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,PASS_HALF,0.95,hypothetical_action,18.50,17.5750,-2.4250,0.5750
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,PASS_HALF,0.90,hypothetical_action,18.50,16.6500,-3.3500,-0.3500
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,PASS_HALF,0.80,hypothetical_action,18.50,14.8000,-5.2000,-2.2000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,PASS_HALF,0.70,hypothetical_action,18.50,12.9500,-7.0500,-4.0500
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,PASS_FULL,1.00,hypothetical_action,20.00,20.0000,0.0000,3.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,PASS_FULL,0.95,hypothetical_action,20.00,19.0000,-1.0000,2.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,PASS_FULL,0.90,hypothetical_action,20.00,18.0000,-2.0000,1.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,PASS_FULL,0.80,hypothetical_action,20.00,16.0000,-4.0000,-1.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,PASS_FULL,0.70,hypothetical_action,20.00,14.0000,-6.0000,-3.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ADD_SAME_CATEGORY,1.00,hypothetical_action,22.0000,22.000000,2.000000,5.000000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ADD_SAME_CATEGORY,0.95,hypothetical_action,22.0000,20.900000,0.900000,3.900000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ADD_SAME_CATEGORY,0.90,hypothetical_action,22.0000,19.800000,-0.200000,2.800000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ADD_SAME_CATEGORY,0.80,hypothetical_action,22.0000,17.600000,-2.400000,0.600000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ADD_SAME_CATEGORY,0.70,hypothetical_action,22.0000,15.400000,-4.600000,-1.600000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ADD_NEW_CATEGORY,1.00,hypothetical_action,19.0000,19.000000,-1.000000,2.000000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ADD_NEW_CATEGORY,0.95,hypothetical_action,19.0000,18.050000,-1.950000,1.050000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ADD_NEW_CATEGORY,0.90,hypothetical_action,19.0000,17.100000,-2.900000,0.100000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ADD_NEW_CATEGORY,0.80,hypothetical_action,19.0000,15.200000,-4.800000,-1.800000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H1,ADD_NEW_CATEGORY,0.70,hypothetical_action,19.0000,13.300000,-6.700000,-3.700000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,REFERENCE,1.00,fixed_reference,20.00,20.0000,0.0000,6.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ABSORB,1.00,fixed_reference,14.00,14.0000,-6.0000,0.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,PASS_HALF,1.00,hypothetical_action,17.00,17.0000,-3.0000,3.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,PASS_HALF,0.95,hypothetical_action,17.00,16.1500,-3.8500,2.1500
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,PASS_HALF,0.90,hypothetical_action,17.00,15.3000,-4.7000,1.3000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,PASS_HALF,0.80,hypothetical_action,17.00,13.6000,-6.4000,-0.4000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,PASS_HALF,0.70,hypothetical_action,17.00,11.9000,-8.1000,-2.1000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,PASS_FULL,1.00,hypothetical_action,20.00,20.0000,0.0000,6.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,PASS_FULL,0.95,hypothetical_action,20.00,19.0000,-1.0000,5.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,PASS_FULL,0.90,hypothetical_action,20.00,18.0000,-2.0000,4.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,PASS_FULL,0.80,hypothetical_action,20.00,16.0000,-4.0000,2.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,PASS_FULL,0.70,hypothetical_action,20.00,14.0000,-6.0000,0.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ADD_SAME_CATEGORY,1.00,hypothetical_action,19.0000,19.000000,-1.000000,5.000000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ADD_SAME_CATEGORY,0.95,hypothetical_action,19.0000,18.050000,-1.950000,4.050000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ADD_SAME_CATEGORY,0.90,hypothetical_action,19.0000,17.100000,-2.900000,3.100000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ADD_SAME_CATEGORY,0.80,hypothetical_action,19.0000,15.200000,-4.800000,1.200000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ADD_SAME_CATEGORY,0.70,hypothetical_action,19.0000,13.300000,-6.700000,-0.700000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ADD_NEW_CATEGORY,1.00,hypothetical_action,16.0000,16.000000,-4.000000,2.000000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ADD_NEW_CATEGORY,0.95,hypothetical_action,16.0000,15.200000,-4.800000,1.200000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ADD_NEW_CATEGORY,0.90,hypothetical_action,16.0000,14.400000,-5.600000,0.400000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ADD_NEW_CATEGORY,0.80,hypothetical_action,16.0000,12.800000,-7.200000,-1.200000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H2,ADD_NEW_CATEGORY,0.70,hypothetical_action,16.0000,11.200000,-8.800000,-2.800000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,REFERENCE,1.00,fixed_reference,20.00,20.0000,0.0000,9.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ABSORB,1.00,fixed_reference,11.00,11.0000,-9.0000,0.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,PASS_HALF,1.00,hypothetical_action,15.50,15.5000,-4.5000,4.5000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,PASS_HALF,0.95,hypothetical_action,15.50,14.7250,-5.2750,3.7250
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,PASS_HALF,0.90,hypothetical_action,15.50,13.9500,-6.0500,2.9500
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,PASS_HALF,0.80,hypothetical_action,15.50,12.4000,-7.6000,1.4000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,PASS_HALF,0.70,hypothetical_action,15.50,10.8500,-9.1500,-0.1500
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,PASS_FULL,1.00,hypothetical_action,20.00,20.0000,0.0000,9.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,PASS_FULL,0.95,hypothetical_action,20.00,19.0000,-1.0000,8.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,PASS_FULL,0.90,hypothetical_action,20.00,18.0000,-2.0000,7.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,PASS_FULL,0.80,hypothetical_action,20.00,16.0000,-4.0000,5.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,PASS_FULL,0.70,hypothetical_action,20.00,14.0000,-6.0000,3.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ADD_SAME_CATEGORY,1.00,hypothetical_action,16.0000,16.000000,-4.000000,5.000000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ADD_SAME_CATEGORY,0.95,hypothetical_action,16.0000,15.200000,-4.800000,4.200000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ADD_SAME_CATEGORY,0.90,hypothetical_action,16.0000,14.400000,-5.600000,3.400000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ADD_SAME_CATEGORY,0.80,hypothetical_action,16.0000,12.800000,-7.200000,1.800000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ADD_SAME_CATEGORY,0.70,hypothetical_action,16.0000,11.200000,-8.800000,0.200000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ADD_NEW_CATEGORY,1.00,hypothetical_action,13.0000,13.000000,-7.000000,2.000000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ADD_NEW_CATEGORY,0.95,hypothetical_action,13.0000,12.350000,-7.650000,1.350000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ADD_NEW_CATEGORY,0.90,hypothetical_action,13.0000,11.700000,-8.300000,0.700000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ADD_NEW_CATEGORY,0.80,hypothetical_action,13.0000,10.400000,-9.600000,-0.600000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m30_H3,ADD_NEW_CATEGORY,0.70,hypothetical_action,13.0000,9.100000,-10.900000,-1.900000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,REFERENCE,1.00,fixed_reference,28.00,28.0000,0.0000,3.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ABSORB,1.00,fixed_reference,25.00,25.0000,-3.0000,0.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,PASS_HALF,1.00,hypothetical_action,26.50,26.5000,-1.5000,1.5000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,PASS_HALF,0.95,hypothetical_action,26.50,25.1750,-2.8250,0.1750
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,PASS_HALF,0.90,hypothetical_action,26.50,23.8500,-4.1500,-1.1500
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,PASS_HALF,0.80,hypothetical_action,26.50,21.2000,-6.8000,-3.8000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,PASS_HALF,0.70,hypothetical_action,26.50,18.5500,-9.4500,-6.4500
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,PASS_FULL,1.00,hypothetical_action,28.00,28.0000,0.0000,3.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,PASS_FULL,0.95,hypothetical_action,28.00,26.6000,-1.4000,1.6000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,PASS_FULL,0.90,hypothetical_action,28.00,25.2000,-2.8000,0.2000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,PASS_FULL,0.80,hypothetical_action,28.00,22.4000,-5.6000,-2.6000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,PASS_FULL,0.70,hypothetical_action,28.00,19.6000,-8.4000,-5.4000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ADD_SAME_CATEGORY,1.00,hypothetical_action,32.0000,32.000000,4.000000,7.000000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ADD_SAME_CATEGORY,0.95,hypothetical_action,32.0000,30.400000,2.400000,5.400000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ADD_SAME_CATEGORY,0.90,hypothetical_action,32.0000,28.800000,0.800000,3.800000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ADD_SAME_CATEGORY,0.80,hypothetical_action,32.0000,25.600000,-2.400000,0.600000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ADD_SAME_CATEGORY,0.70,hypothetical_action,32.0000,22.400000,-5.600000,-2.600000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ADD_NEW_CATEGORY,1.00,hypothetical_action,29.0000,29.000000,1.000000,4.000000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ADD_NEW_CATEGORY,0.95,hypothetical_action,29.0000,27.550000,-0.450000,2.550000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ADD_NEW_CATEGORY,0.90,hypothetical_action,29.0000,26.100000,-1.900000,1.100000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ADD_NEW_CATEGORY,0.80,hypothetical_action,29.0000,23.200000,-4.800000,-1.800000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H1,ADD_NEW_CATEGORY,0.70,hypothetical_action,29.0000,20.300000,-7.700000,-4.700000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,REFERENCE,1.00,fixed_reference,28.00,28.0000,0.0000,6.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ABSORB,1.00,fixed_reference,22.00,22.0000,-6.0000,0.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,PASS_HALF,1.00,hypothetical_action,25.00,25.0000,-3.0000,3.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,PASS_HALF,0.95,hypothetical_action,25.00,23.7500,-4.2500,1.7500
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,PASS_HALF,0.90,hypothetical_action,25.00,22.5000,-5.5000,0.5000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,PASS_HALF,0.80,hypothetical_action,25.00,20.0000,-8.0000,-2.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,PASS_HALF,0.70,hypothetical_action,25.00,17.5000,-10.5000,-4.5000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,PASS_FULL,1.00,hypothetical_action,28.00,28.0000,0.0000,6.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,PASS_FULL,0.95,hypothetical_action,28.00,26.6000,-1.4000,4.6000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,PASS_FULL,0.90,hypothetical_action,28.00,25.2000,-2.8000,3.2000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,PASS_FULL,0.80,hypothetical_action,28.00,22.4000,-5.6000,0.4000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,PASS_FULL,0.70,hypothetical_action,28.00,19.6000,-8.4000,-2.4000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ADD_SAME_CATEGORY,1.00,hypothetical_action,29.0000,29.000000,1.000000,7.000000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ADD_SAME_CATEGORY,0.95,hypothetical_action,29.0000,27.550000,-0.450000,5.550000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ADD_SAME_CATEGORY,0.90,hypothetical_action,29.0000,26.100000,-1.900000,4.100000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ADD_SAME_CATEGORY,0.80,hypothetical_action,29.0000,23.200000,-4.800000,1.200000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ADD_SAME_CATEGORY,0.70,hypothetical_action,29.0000,20.300000,-7.700000,-1.700000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ADD_NEW_CATEGORY,1.00,hypothetical_action,26.0000,26.000000,-2.000000,4.000000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ADD_NEW_CATEGORY,0.95,hypothetical_action,26.0000,24.700000,-3.300000,2.700000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ADD_NEW_CATEGORY,0.90,hypothetical_action,26.0000,23.400000,-4.600000,1.400000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ADD_NEW_CATEGORY,0.80,hypothetical_action,26.0000,20.800000,-7.200000,-1.200000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H2,ADD_NEW_CATEGORY,0.70,hypothetical_action,26.0000,18.200000,-9.800000,-3.800000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,REFERENCE,1.00,fixed_reference,28.00,28.0000,0.0000,9.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,ABSORB,1.00,fixed_reference,19.00,19.0000,-9.0000,0.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,PASS_HALF,1.00,hypothetical_action,23.50,23.5000,-4.5000,4.5000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,PASS_HALF,0.95,hypothetical_action,23.50,22.3250,-5.6750,3.3250
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,PASS_HALF,0.90,hypothetical_action,23.50,21.1500,-6.8500,2.1500
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,PASS_HALF,0.80,hypothetical_action,23.50,18.8000,-9.2000,-0.2000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,PASS_HALF,0.70,hypothetical_action,23.50,16.4500,-11.5500,-2.5500
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,PASS_FULL,1.00,hypothetical_action,28.00,28.0000,0.0000,9.0000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,PASS_FULL,0.95,hypothetical_action,28.00,26.6000,-1.4000,7.6000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,PASS_FULL,0.90,hypothetical_action,28.00,25.2000,-2.8000,6.2000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,PASS_FULL,0.80,hypothetical_action,28.00,22.4000,-5.6000,3.4000
cost01-fixed-fee-v1,cost01-synthetic-01,synthetic_scenario,EUR_scenario,S80_m40_H3,PASS_FULL,0.70,hypothetical_action,28.00,19.6000,-8.4000,0.6000
